TIMESTAMP,BusNo,JPID,VJID,Conjestion,Longitude,Latitude,Delay,BlockID,StopID,AtStop
2013-01-14 06:03:14,41,null,22,0,-6.25385,53.355732,0,41006,null,0
2013-01-14 06:03:14,41,411001,4,0,-6.23776,53.466293,4,41001,4909,0
2013-01-14 06:03:14,41,410001,3781,0,-6.257368,53.3549,-13,41003,1173,0
2013-01-14 06:03:14,41,null,144,0,-6.21845,53.445618,0,41005,null,0
2013-01-14 06:03:14,41,null,144,0,-6.21845,53.445618,0,41005,null,0
2013-01-14 06:03:14,41,410001,7,0,-6.251215,53.45956,-907,41002,4915,0
2013-01-14 06:03:14,41,null,22,0,-6.25385,53.355732,0,41006,null,0
2013-01-14 06:03:14,41,null,12,0,-6.2249,53.452267,0,41004,null,0
2013-01-14 06:03:14,41,null,12,0,-6.224884,53.452282,0,41004,null,0
2013-01-14 06:04:14,41,411001,4,0,-6.23512,53.464752,4,41001,4909,0
2013-01-14 06:04:14,41,null,144,0,-6.2202,53.447102,0,41005,null,0
2013-01-14 06:04:14,41,410001,3781,0,-6.258642,53.35635,-50,41003,1173,0
2013-01-14 06:04:14,41,null,12,0,-6.224884,53.452282,0,41004,null,0
2013-01-14 06:04:14,41,411001,4,0,-6.234814,53.4645,20,41001,3884,1
2013-01-14 06:04:14,41,null,144,0,-6.221766,53.448284,0,41005,null,0
2013-01-14 06:04:14,41,410001,3781,0,-6.258642,53.35635,-31,41003,1173,0
2013-01-14 06:04:14,41,410001,7,0,-6.251215,53.45956,-907,41002,4915,0
2013-01-14 06:04:14,41,null,12,0,-6.2249,53.452267,0,41004,null,0
2013-01-14 06:04:14,41,null,144,0,-6.224267,53.449085,0,41005,null,0
2013-01-14 06:04:14,41,410001,3781,0,-6.258642,53.35635,-10,41003,1173,0
2013-01-14 06:04:14,41,null,144,0,-6.224267,53.449085,0,41005,null,0
2013-01-14 06:04:14,41,null,12,0,-6.224916,53.452267,0,41004,null,0
2013-01-14 06:04:14,41,410001,7,0,-6.251017,53.459599,-847,41002,4957,1
2013-01-14 06:04:14,41,null,22,0,-6.25385,53.355732,0,41006,null,0
2013-01-14 06:05:14,41,null,22,0,-6.25385,53.355732,0,41006,null,0
2013-01-14 06:05:14,41,null,144,0,-6.225533,53.449982,0,41005,null,0
2013-01-14 06:05:14,41,410001,3781,0,-6.260434,53.358093,-68,41003,1174,0
2013-01-14 06:05:14,41,null,29,0,-6.259133,53.359615,0,41007,null,0
2013-01-14 06:05:14,41,410001,7,0,-6.251,53.459599,-847,41002,4957,1
2013-01-14 06:05:14,41,411001,4,0,-6.230205,53.461788,20,41001,3686,1
2013-01-14 06:05:14,41,null,12,0,-6.224916,53.452282,0,41004,null,0
2013-01-14 06:05:14,41,null,29,0,-6.2596,53.361633,0,41007,null,0
2013-01-14 06:05:14,41,null,144,0,-6.2252,53.451801,0,41005,null,0
2013-01-14 06:05:14,41,null,12,0,-6.224884,53.452251,0,41004,null,0
2013-01-14 06:05:14,41,410001,7,0,-6.251017,53.459599,-847,41002,4957,1
2013-01-14 06:05:14,41,411001,4,0,-6.228894,53.461388,20,41001,3686,0
2013-01-14 06:05:14,41,410001,3781,0,-6.261298,53.35973,-111,41003,1175,0
2013-01-14 06:05:14,41,null,144,0,-6.2252,53.451801,0,41005,null,0
2013-01-14 06:05:14,41,410001,7,0,-6.251033,53.459599,-787,41002,4957,1
2013-01-14 06:05:14,41,null,12,0,-6.224867,53.452251,0,41004,null,0
2013-01-14 06:05:14,41,411001,4,0,-6.227279,53.460934,20,41001,5077,1
2013-01-14 06:05:14,41,null,29,0,-6.2596,53.361633,0,41007,null,0
2013-01-14 06:06:14,41,null,29,0,-6.25865,53.362732,0,41007,null,0
2013-01-14 06:06:14,41,null,144,0,-6.223166,53.454517,0,41005,null,0
2013-01-14 06:06:14,41,null,22,0,-6.25465,53.355549,0,41006,null,0
2013-01-14 06:06:14,41,410001,3781,0,-6.260883,53.360165,-111,41003,15,1
2013-01-14 06:06:14,41,410001,7,0,-6.251033,53.459599,-787,41002,4957,1
2013-01-14 06:06:14,41,null,12,0,-6.224884,53.452282,0,41004,null,0
2013-01-14 06:06:14,41,411001,4,0,-6.224924,53.460228,20,41001,5077,0
2013-01-14 06:06:14,41,null,29,0,-6.2566,53.365002,0,41007,null,0
2013-01-14 06:06:14,41,null,144,0,-6.221766,53.456032,0,41005,null,0
2013-01-14 06:06:14,41,410001,3781,0,-6.260883,53.360165,-111,41003,15,1
2013-01-14 06:06:14,41,null,12,0,-6.224867,53.452282,0,41004,null,0
2013-01-14 06:06:14,41,410001,7,0,-6.251033,53.459599,-787,41002,4957,1
2013-01-14 06:06:14,41,411001,4,0,-6.221259,53.459286,-8,41001,5077,0
2013-01-14 06:06:14,41,null,29,0,-6.2555,53.367599,0,41007,null,0
2013-01-14 06:06:14,41,null,22,0,-6.2549,53.355598,0,41006,null,0
2013-01-14 06:06:14,41,410001,3781,0,-6.259595,53.361572,-111,41003,15,0
2013-01-14 06:06:14,41,null,144,0,-6.2209,53.45755,0,41005,null,0
2013-01-14 06:06:14,41,411001,4,0,-6.219944,53.459133,-8,41001,5077,0
2013-01-14 06:06:14,41,null,29,0,-6.2555,53.367599,0,41007,null,0
2013-01-14 06:06:14,41,null,22,0,-6.2549,53.355598,0,41006,null,0
2013-01-14 06:06:14,41,null,144,0,-6.2209,53.45755,0,41005,null,0
2013-01-14 06:06:14,41,410001,7,0,-6.251,53.459599,-726,41002,4957,1
2013-01-14 06:06:14,41,null,12,0,-6.224884,53.452282,0,41004,null,0
2013-01-14 06:07:14,41,410001,7,0,-6.251,53.459599,-726,41002,4957,1
2013-01-14 06:07:14,41,null,144,0,-6.22025,53.458752,0,41005,null,0
2013-01-14 06:07:14,41,null,12,0,-6.224916,53.452282,0,41004,null,0
2013-01-14 06:07:14,41,411001,4,0,-6.220045,53.458977,12,41001,3689,1
2013-01-14 06:07:14,41,410001,3781,0,-6.258309,53.362984,-111,41003,15,0
2013-01-14 06:07:14,41,null,22,0,-6.255867,53.356335,0,41006,null,0
2013-01-14 06:07:14,41,410001,3781,0,-6.256077,53.365677,-140,41003,17,0
2013-01-14 06:07:14,41,410001,7,0,-6.251,53.459599,-726,41002,4957,1
2013-01-14 06:07:14,41,null,12,0,-6.2249,53.452251,0,41004,null,0
2013-01-14 06:07:14,41,411001,4,0,-6.220719,53.45787,12,41001,3689,0
2013-01-14 06:07:14,41,null,29,0,-6.250167,53.376099,0,41007,null,0
2013-01-14 06:07:14,41,410001,3781,0,-6.255421,53.367687,-140,41003,19,0
2013-01-14 06:07:14,41,null,29,0,-6.250167,53.376099,0,41007,null,0
2013-01-14 06:07:14,41,411001,4,0,-6.22144,53.456482,-13,41001,3690,0
2013-01-14 06:07:14,41,null,12,0,-6.224867,53.452217,0,41004,null,0
2013-01-14 06:07:14,41,410001,7,0,-6.251,53.459599,-666,41002,4957,1
2013-01-14 06:07:14,41,null,22,0,-6.255867,53.356335,0,41006,null,0
2013-01-14 06:07:14,41,null,144,0,-6.220067,53.459251,0,41005,null,0
2013-01-14 06:08:14,41,null,29,0,-6.24735,53.378666,0,41007,null,0
2013-01-14 06:08:14,41,null,22,0,-6.2576,53.358101,0,41006,null,0
2013-01-14 06:08:14,41,410001,3781,0,-6.25438,53.369732,-168,41003,19,0
2013-01-14 06:08:14,41,410001,7,0,-6.251017,53.459583,-666,41002,4957,1
2013-01-14 06:08:14,41,null,12,0,-6.224867,53.452251,0,41004,null,0
2013-01-14 06:08:14,41,411001,4,0,-6.220372,53.456017,-13,41001,3690,0
2013-01-14 06:08:14,41,null,29,0,-6.245317,53.381168,0,41007,null,0
